11_band1,11_band2,11_band3,11_band4,11_band5,21_band1,21_band2,21_band3,21_band4,21_band5,31_band1,31_band2,31_band3,31_band4,31_band5,12_band1,12_band2,12_band3,12_band4,12_band5,22_band1,22_band2,22_band3,22_band4,22_band5,32_band1,32_band2,32_band3,32_band4,32_band5,13_band1,13_band2,13_band3,13_band4,13_band5,23_band1,23_band2,23_band3,23_band4,23_band5,33_band1,33_band2,33_band3,33_band4,33_band5
0.054024607,0.08933984,0.10712065,0.15855417,0.24032617,0.058752265,0.092744574,0.1343502,0.17211445,0.22102499,0.059407234,0.092546165,0.13809463,0.16807286,0.21280749,0.058104455,0.07825851,0.112884216,0.15021656,0.2161426,0.049069077,0.07097433,0.10408387,0.13245921,0.19540593,0.050065923,0.07197398,0.102114,0.1355958,0.19558755,0.058180314,0.08068314,0.109677196,0.1560521,0.21909288,0.055564355,0.07652759,0.10477217,0.14784087,0.20427577,0.057003107,0.08077376,0.10368853,0.15729368,0.21717185
0.058180314,0.08068314,0.109677196,0.1560521,0.21909288,0.055564355,0.07652759,0.10477217,0.14784087,0.20427577,0.057003107,0.08077376,0.10368853,0.15729368,0.21717185,0.059291054,0.084556095,0.11306477,0.16212215,0.2313519,0.057200085,0.08293767,0.113071784,0.1590456,0.22323579,0.05687953,0.083219476,0.11326347,0.16720115,0.23706783,0.06781824,0.0956909,0.12609562,0.18296899,0.26448962,0.062502466,0.089343205,0.12219515,0.17424342,0.24958983,0.053574257,0.07848625,0.10922767,0.15656944,0.23096767
0.06781824,0.0956909,0.12609562,0.18296899,0.26448962,0.062502466,0.089343205,0.12219515,0.17424342,0.24958983,0.053574257,0.07848625,0.10922767,0.15656944,0.23096767,0.067405835,0.100419186,0.12657104,0.19057235,0.27646944,0.06302807,0.0930775,0.1197976,0.17671339,0.26241037,0.05550579,0.08345828,0.109464526,0.16024981,0.23411,0.0635483,0.095747374,0.11855591,0.17918573,0.25660643,0.06349572,0.093648724,0.11898406,0.17353359,0.25706783,0.05864295,0.08708006,0.11195991,0.1621948,0.24731348
0.04624976,0.07231639,0.08751558,0.15825206,0.23807752,0.050791167,0.07644673,0.09877553,0.16922282,0.2512775,0.05156247,0.079117864,0.10254287,0.17946266,0.2562849,0.058371924,0.080138266,0.10996776,0.15143538,0.21686481,0.05081111,0.072231784,0.10370713,0.14177649,0.20109692,0.0463666,0.071243666,0.096953936,0.1376509,0.19813131,0.061524965,0.08521267,0.11831835,0.14826061,0.21311307,0.05682675,0.077356115,0.11238695,0.14441733,0.20476085,0.052133292,0.07302135,0.102179274,0.13934487,0.19978492
0.057554226,0.08334827,0.11772035,0.1496861,0.2109068,0.054647844,0.07718878,0.114714466,0.15067635,0.20915444,0.05274188,0.07656077,0.11215195,0.14682996,0.20649856,0.056001954,0.07704034,0.11324886,0.14227952,0.19810961,0.05115631,0.073901914,0.10954305,0.14221086,0.19871455,0.05299825,0.07648906,0.10843831,0.14182487,0.20444448,0.05837577,0.07747649,0.110178374,0.1371261,0.1909124,0.05387815,0.073110074,0.104860686,0.13492645,0.1905127,0.052904766,0.07583747,0.103919536,0.14008826,0.20023268
0.05837577,0.07747649,0.110178374,0.1371261,0.1909124,0.05387815,0.073110074,0.104860686,0.13492645,0.1905127,0.052904766,0.07583747,0.103919536,0.14008826,0.20023268,0.060603816,0.08096344,0.11348225,0.14141764,0.19612767,0.056231808,0.076074384,0.10828788,0.13842249,0.19365312,0.053520564,0.07473345,0.10337498,0.1388439,0.19445693,0.07174567,0.09580831,0.13475487,0.17117696,0.22547255,0.064789295,0.08659157,0.12519424,0.15514307,0.20746042,0.057879824,0.078812726,0.112636335,0.14499983,0.19902277
0.07174567,0.09580831,0.13475487,0.17117696,0.22547255,0.064789295,0.08659157,0.12519424,0.15514307,0.20746042,0.057879824,0.078812726,0.112636335,0.14499983,0.19902277,0.05569183,0.08137486,0.11339334,0.1484718,0.20593598,0.058219016,0.08109547,0.114103965,0.14644086,0.20311119,0.060844693,0.08481189,0.11350645,0.14758839,0.2031116,0.05235181,0.07895303,0.10512347,0.14309512,0.20097266,0.05977443,0.08340709,0.11215657,0.14485228,0.20533392,0.064113095,0.08850786,0.11716897,0.14665002,0.2046482
0.05235181,0.07895303,0.10512347,0.14309512,0.20097266,0.05977443,0.08340709,0.11215657,0.14485228,0.20533392,0.064113095,0.08850786,0.11716897,0.14665002,0.2046482,0.06946609,0.091154456,0.12211237,0.1614132,0.22347157,0.07154056,0.09455489,0.12776391,0.15910193,0.21688901,0.068460576,0.09026628,0.1294956,0.15273596,0.21591543,0.07282836,0.097594224,0.13107866,0.1732131,0.23199745,0.07442822,0.095190935,0.1338738,0.16756913,0.22727735,0.07400003,0.091872714,0.13207878,0.16197915,0.21999417
0.07282836,0.097594224,0.13107866,0.1732131,0.23199745,0.07442822,0.095190935,0.1338738,0.16756913,0.22727735,0.07400003,0.091872714,0.13207878,0.16197915,0.21999417,0.064029984,0.09377841,0.12738548,0.16696541,0.23242597,0.06540198,0.09446699,0.12862667,0.16300163,0.22860843,0.06847691,0.09302713,0.12966718,0.16563681,0.2283256,0.06473662,0.09606885,0.11653583,0.16965988,0.23266055,0.06832919,0.09834678,0.124673404,0.17384404,0.2407498,0.06875981,0.096361525,0.1279083,0.18247555,0.24766888
0.28301838,0.27453288,0.36306697,0.42392585,0.44845146,0.23965573,0.21037076,0.30799374,0.34024382,0.41360062,0.15037352,0.13302912,0.22558361,0.24433991,0.33695087,0.14054178,0.16636477,0.3383341,0.40292963,0.4226468,0.14403951,0.14210823,0.40521252,0.46287706,0.47623432,0.1093522,0.09806881,0.3733818,0.41259772,0.44574067,0.047843125,0.073223226,0.1971585,0.2624946,0.28873706,0.04729933,0.06585052,0.3276516,0.3920805,0.3935787,0.051974613,0.06318303,0.41980067,0.4727887,0.48966858
0.06349019,0.09621833,0.12770176,0.18338776,0.2530227,0.060425147,0.096021496,0.12033708,0.1952879,0.27940232,0.055979412,0.092196785,0.109879434,0.2024763,0.2911875,0.06571215,0.10390575,0.14921571,0.1927463,0.25145662,0.064212635,0.10156703,0.14309017,0.19906276,0.25962046,0.059311714,0.09403737,0.121491015,0.19794653,0.27081037,0.0624866,0.10323994,0.15179883,0.1903578,0.24425294,0.06590555,0.10356282,0.15753745,0.18791166,0.23993233,0.06221799,0.0948899,0.14658107,0.17711209,0.23231466
0.0624866,0.10323994,0.15179883,0.1903578,0.24425294,0.06590555,0.10356282,0.15753745,0.18791166,0.23993233,0.06221799,0.0948899,0.14658107,0.17711209,0.23231466,0.058752265,0.092744574,0.1343502,0.17211445,0.22102499,0.059407234,0.092546165,0.13809463,0.16807286,0.21280749,0.05545978,0.08581814,0.13224936,0.15852688,0.20951094,0.049069077,0.07097433,0.10408387,0.13245921,0.19540593,0.050065923,0.07197398,0.102114,0.1355958,0.19558755,0.047129676,0.07108201,0.092343904,0.13163516,0.20191987
0.049069077,0.07097433,0.10408387,0.13245921,0.19540593,0.050065923,0.07197398,0.102114,0.1355958,0.19558755,0.047129676,0.07108201,0.092343904,0.13163516,0.20191987,0.057200085,0.08293767,0.113071784,0.1590456,0.22323579,0.05687953,0.083219476,0.11326347,0.16720115,0.23706783,0.054765113,0.0817826,0.10734645,0.17246476,0.2496664,0.058434155,0.085017085,0.115354046,0.16416867,0.23615247,0.052539445,0.07996133,0.1100987,0.15756288,0.23430483,0.051592473,0.079640865,0.10569115,0.16343954,0.24290493
0.062502466,0.089343205,0.12219515,0.17424342,0.24958983,0.053574257,0.07848625,0.10922767,0.15656944,0.23096767,0.048867688,0.07609033,0.10202873,0.15667555,0.23024006,0.06302807,0.0930775,0.1197976,0.17671339,0.26241037,0.05550579,0.08345828,0.109464526,0.16024981,0.23411,0.049720075,0.07720324,0.10013449,0.15301165,0.2265097,0.06408783,0.09174898,0.11982663,0.18061315,0.25684485,0.05692913,0.0832871,0.10821747,0.16107063,0.23582333,0.054104567,0.0800832,0.10361115,0.15302266,0.22452618
0.06408783,0.09174898,0.11982663,0.18061315,0.25684485,0.05692913,0.0832871,0.10821747,0.16107063,0.23582333,0.054104567,0.0800832,0.10361115,0.15302266,0.22452618,0.06349572,0.093648724,0.11898406,0.17353359,0.25706783,0.05864295,0.08708006,0.11195991,0.1621948,0.24731348,0.056667343,0.08602996,0.106178075,0.16288085,0.23623058,0.054807864,0.09163953,0.10212613,0.19247027,0.28983533,0.052983247,0.08879367,0.095735855,0.18535334,0.28664336,0.053870607,0.08236056,0.09688973,0.1731081,0.26286265
0.050791167,0.07644673,0.09877553,0.16922282,0.2512775,0.05156247,0.079117864,0.10254287,0.17946266,0.2562849,0.05419901,0.08471751,0.102597155,0.18312657,0.26330343,0.05081111,0.072231784,0.10370713,0.14177649,0.20109692,0.0463666,0.071243666,0.096953936,0.1376509,0.19813131,0.05078113,0.077927195,0.10006234,0.15176457,0.22196876,0.05682675,0.077356115,0.11238695,0.14441733,0.20476085,0.052133292,0.07302135,0.102179274,0.13934487,0.19978492,0.056062534,0.07992748,0.106824875,0.1466655,0.21181312
0.054647844,0.07718878,0.114714466,0.15067635,0.20915444,0.05274188,0.07656077,0.11215195,0.14682996,0.20649856,0.058402304,0.08460351,0.11232815,0.15508096,0.21688795,0.05115631,0.073901914,0.10954305,0.14221086,0.19871455,0.05299825,0.07648906,0.10843831,0.14182487,0.20444448,0.058849037,0.085811436,0.113367006,0.1573025,0.21711536,0.05387815,0.073110074,0.104860686,0.13492645,0.1905127,0.052904766,0.07583747,0.103919536,0.14008826,0.20023268,0.056320235,0.08159626,0.10745751,0.1529857,0.22006097
0.05387815,0.073110074,0.104860686,0.13492645,0.1905127,0.052904766,0.07583747,0.103919536,0.14008826,0.20023268,0.056320235,0.08159626,0.10745751,0.1529857,0.22006097,0.056231808,0.076074384,0.10828788,0.13842249,0.19365312,0.053520564,0.07473345,0.10337498,0.1388439,0.19445693,0.054849945,0.07941216,0.1079287,0.15421659,0.20592454,0.064789295,0.08659157,0.12519424,0.15514307,0.20746042,0.057879824,0.078812726,0.112636335,0.14499983,0.19902277,0.054164585,0.07814238,0.10387767,0.1406563,0.20231788
0.064789295,0.08659157,0.12519424,0.15514307,0.20746042,0.057879824,0.078812726,0.112636335,0.14499983,0.19902277,0.054164585,0.07814238,0.10387767,0.1406563,0.20231788,0.058219016,0.08109547,0.114103965,0.14644086,0.20311119,0.060844693,0.08481189,0.11350645,0.14758839,0.2031116,0.06338423,0.08848046,0.11279397,0.14795452,0.20837395,0.05977443,0.08340709,0.11215657,0.14485228,0.20533392,0.064113095,0.08850786,0.11716897,0.14665002,0.2046482,0.06396845,0.08767979,0.120047465,0.1477163,0.20813246
0.05977443,0.08340709,0.11215657,0.14485228,0.20533392,0.064113095,0.08850786,0.11716897,0.14665002,0.2046482,0.06396845,0.08767979,0.120047465,0.1477163,0.20813246,0.07154056,0.09455489,0.12776391,0.15910193,0.21688901,0.068460576,0.09026628,0.1294956,0.15273596,0.21591543,0.06352972,0.08608604,0.12281902,0.14465897,0.21150842,0.07442822,0.095190935,0.1338738,0.16756913,0.22727735,0.07400003,0.091872714,0.13207878,0.16197915,0.21999417,0.06843411,0.0907689,0.1342651,0.15741332,0.21609923
0.07442822,0.095190935,0.1338738,0.16756913,0.22727735,0.07400003,0.091872714,0.13207878,0.16197915,0.21999417,0.06843411,0.0907689,0.1342651,0.15741332,0.21609923,0.06540198,0.09446699,0.12862667,0.16300163,0.22860843,0.06847691,0.09302713,0.12966718,0.16563681,0.2283256,0.06735736,0.09152576,0.12820117,0.16310659,0.22537793,0.06832919,0.09834678,0.124673404,0.17384404,0.2407498,0.06875981,0.096361525,0.1279083,0.18247555,0.24766888,0.08510706,0.09690766,0.13272361,0.18791674,0.25433892
0.03693662,0.05834436,0.16898589,0.23515639,0.2763826,0.07005302,0.0907309,0.29701748,0.35422063,0.3675931,0.14050862,0.15406542,0.42154446,0.45711955,0.4885922,0.046454336,0.07280314,0.10359838,0.18706873,0.2525876,0.06151505,0.08944892,0.14309344,0.23050241,0.28224534,0.124283604,0.15509117,0.24742769,0.3239449,0.3506186,0.058717057,0.0907753,0.108019285,0.18799889,0.27480546,0.057213124,0.08639217,0.104702346,0.18468808,0.27097765,0.05651658,0.08668382,0.10721999,0.1860442,0.26580137
0.064212635,0.10156703,0.14309017,0.19906276,0.25962046,0.059311714,0.09403737,0.121491015,0.19794653,0.27081037,0.053843822,0.08463647,0.10291005,0.18783958,0.2712647,0.06590555,0.10356282,0.15753745,0.18791166,0.23993233,0.06221799,0.0948899,0.14658107,0.17711209,0.23231466,0.051414263,0.07877317,0.12176555,0.15660605,0.22056684,0.059407234,0.092546165,0.13809463,0.16807286,0.21280749,0.05545978,0.08581814,0.13224936,0.15852688,0.20951094,0.048527434,0.073839106,0.11106258,0.14351858,0.20104548
0.059407234,0.092546165,0.13809463,0.16807286,0.21280749,0.05545978,0.08581814,0.13224936,0.15852688,0.20951094,0.048527434,0.073839106,0.11106258,0.14351858,0.20104548,0.050065923,0.07197398,0.102114,0.1355958,0.19558755,0.047129676,0.07108201,0.092343904,0.13163516,0.20191987,0.045194548,0.073038034,0.08893762,0.1415003,0.21824253,0.057003107,0.08077376,0.10368853,0.15729368,0.21717185,0.053159185,0.07966312,0.10008354,0.16468713,0.23333746,0.047865566,0.07649877,0.09427544,0.16096288,0.2443653
0.057003107,0.08077376,0.10368853,0.15729368,0.21717185,0.053159185,0.07966312,0.10008354,0.16468713,0.23333746,0.047865566,0.07649877,0.09427544,0.16096288,0.2443653,0.05687953,0.083219476,0.11326347,0.16720115,0.23706783,0.054765113,0.0817826,0.10734645,0.17246476,0.2496664,0.050210644,0.08086931,0.09785071,0.16992356,0.25480616,0.053574257,0.07848625,0.10922767,0.15656944,0.23096767,0.048867688,0.07609033,0.10202873,0.15667555,0.23024006,0.051680192,0.08153561,0.102968276,0.17145675,0.25196958
0.053574257,0.07848625,0.10922767,0.15656944,0.23096767,0.048867688,0.07609033,0.10202873,0.15667555,0.23024006,0.051680192,0.08153561,0.102968276,0.17145675,0.25196958,0.05550579,0.08345828,0.109464526,0.16024981,0.23411,0.049720075,0.07720324,0.10013449,0.15301165,0.2265097,0.051856834,0.07941573,0.098357186,0.16148359,0.23561744,0.05864295,0.08708006,0.11195991,0.1621948,0.24731348,0.056667343,0.08602996,0.106178075,0.16288085,0.23623058,0.054719307,0.082782015,0.105869256,0.16255446,0.2296712
0.052983247,0.08879367,0.095735855,0.18535334,0.28664336,0.053870607,0.08236056,0.09688973,0.1731081,0.26286265,0.049738836,0.07928161,0.0917412,0.1631102,0.24762128,0.051454563,0.077470556,0.09648425,0.15408087,0.24019408,0.054785874,0.080852516,0.10227416,0.15483281,0.23256905,0.059384584,0.084908806,0.1026706,0.16526411,0.24564798,0.056508444,0.08411599,0.1057526,0.16298455,0.24242257,0.059353143,0.08880457,0.11409441,0.1708562,0.2490841,0.06101048,0.08764999,0.11413124,0.17193587,0.2530958
0.05156247,0.079117864,0.10254287,0.17946266,0.2562849,0.05419901,0.08471751,0.102597155,0.18312657,0.26330343,0.05617351,0.0877042,0.103656754,0.18333776,0.26467705,0.0463666,0.071243666,0.096953936,0.1376509,0.19813131,0.05078113,0.077927195,0.10006234,0.15176457,0.22196876,0.055547975,0.084857814,0.101049155,0.1729996,0.25385743,0.052133292,0.07302135,0.102179274,0.13934487,0.19978492,0.056062534,0.07992748,0.106824875,0.1466655,0.21181312,0.057491377,0.08587146,0.10662675,0.1634014,0.24064977
0.05274188,0.07656077,0.11215195,0.14682996,0.20649856,0.058402304,0.08460351,0.11232815,0.15508096,0.21688795,0.060745735,0.08532338,0.11140735,0.16427378,0.23468833,0.05299825,0.07648906,0.10843831,0.14182487,0.20444448,0.058849037,0.085811436,0.113367006,0.1573025,0.21711536,0.06304096,0.088063605,0.11322642,0.16682133,0.23442201,0.052904766,0.07583747,0.103919536,0.14008826,0.20023268,0.056320235,0.08159626,0.10745751,0.1529857,0.22006097,0.06061194,0.08907681,0.11621742,0.1663423,0.239454
0.052904766,0.07583747,0.103919536,0.14008826,0.20023268,0.056320235,0.08159626,0.10745751,0.1529857,0.22006097,0.06061194,0.08907681,0.11621742,0.1663423,0.239454,0.053520564,0.07473345,0.10337498,0.1388439,0.19445693,0.054849945,0.07941216,0.1079287,0.15421659,0.20592454,0.058729094,0.08594377,0.112817146,0.161671,0.22006923,0.057879824,0.078812726,0.112636335,0.14499983,0.19902277,0.054164585,0.07814238,0.10387767,0.1406563,0.20231788,0.058307216,0.08324939,0.109698646,0.14720091,0.21552925
0.057879824,0.078812726,0.112636335,0.14499983,0.19902277,0.054164585,0.07814238,0.10387767,0.1406563,0.20231788,0.058307216,0.08324939,0.109698646,0.14720091,0.21552925,0.060844693,0.08481189,0.11350645,0.14758839,0.2031116,0.06338423,0.08848046,0.11279397,0.14795452,0.20837395,0.06788824,0.09191826,0.123893045,0.15791883,0.21831495,0.064113095,0.08850786,0.11716897,0.14665002,0.2046482,0.06396845,0.08767979,0.120047465,0.1477163,0.20813246,0.061262835,0.08754397,0.118163265,0.15143205,0.21153918
0.064113095,0.08850786,0.11716897,0.14665002,0.2046482,0.06396845,0.08767979,0.120047465,0.1477163,0.20813246,0.061262835,0.08754397,0.118163265,0.15143205,0.21153918,0.068460576,0.09026628,0.1294956,0.15273596,0.21591543,0.06352972,0.08608604,0.12281902,0.14465897,0.21150842,0.05874215,0.08299061,0.114488736,0.14484006,0.20527907,0.07400003,0.091872714,0.13207878,0.16197915,0.21999417,0.06843411,0.0907689,0.1342651,0.15741332,0.21609923,0.06451107,0.08898747,0.12349172,0.15474881,0.22175035
0.051974613,0.06318303,0.41980067,0.4727887,0.48966858,0.07376504,0.07937357,0.41372824,0.4449817,0.4828612,0.09790629,0.10596606,0.31238595,0.32977813,0.41161695,0.06151505,0.08944892,0.14309344,0.23050241,0.28224534,0.124283604,0.15509117,0.24742769,0.3239449,0.3506186,0.20791292,0.2600076,0.38330802,0.42695415,0.44938266,0.054320954,0.080164775,0.105011314,0.18880633,0.25907445,0.06392705,0.09651891,0.11984584,0.22106989,0.269853,0.104614854,0.14714038,0.18160672,0.27840525,0.31194022
0.06221799,0.0948899,0.14658107,0.17711209,0.23231466,0.051414263,0.07877317,0.12176555,0.15660605,0.22056684,0.044538975,0.07361272,0.100476995,0.15370244,0.2245444,0.05545978,0.08581814,0.13224936,0.15852688,0.20951094,0.048527434,0.073839106,0.11106258,0.14351858,0.20104548,0.04492599,0.07188307,0.091444425,0.14541878,0.21410035,0.046964347,0.07306354,0.112837136,0.14373563,0.19799478,0.044136774,0.070821226,0.09370214,0.13502982,0.1978885,0.04581761,0.07360672,0.08867539,0.14743678,0.21861094
0.054104567,0.0800832,0.10361115,0.15302266,0.22452618,0.054525252,0.08070941,0.102951735,0.15638138,0.22442552,0.0528763,0.07884455,0.09881435,0.15944439,0.23132858,0.056667343,0.08602996,0.106178075,0.16288085,0.23623058,0.054719307,0.082782015,0.105869256,0.16255446,0.2296712,0.054305293,0.08233433,0.10416546,0.15443645,0.21676545,0.053870607,0.08236056,0.09688973,0.1731081,0.26286265,0.049738836,0.07928161,0.0917412,0.1631102,0.24762128,0.048309192,0.083252095,0.0908704,0.1608358,0.25003794
0.05078113,0.077927195,0.10006234,0.15176457,0.22196876,0.055547975,0.084857814,0.101049155,0.1729996,0.25385743,0.057057846,0.08656499,0.10042847,0.17568669,0.2643158,0.058402304,0.08460351,0.11232815,0.15508096,0.21688795,0.060745735,0.08532338,0.11140735,0.16427378,0.23468833,0.05498585,0.08272134,0.10653507,0.16420203,0.24336424,0.058849037,0.085811436,0.113367006,0.1573025,0.21711536,0.06304096,0.088063605,0.11322642,0.16682133,0.23442201,0.060087185,0.08392174,0.105882466,0.16518442,0.23692551
0.058849037,0.085811436,0.113367006,0.1573025,0.21711536,0.06304096,0.088063605,0.11322642,0.16682133,0.23442201,0.060087185,0.08392174,0.105882466,0.16518442,0.23692551,0.054849945,0.07941216,0.1079287,0.15421659,0.20592454,0.058729094,0.08594377,0.112817146,0.161671,0.22006923,0.06420824,0.09270846,0.12087409,0.17115295,0.2328558,0.051172804,0.0759998,0.10286597,0.13925979,0.20219828,0.055283204,0.08582308,0.10993181,0.15023775,0.21277048,0.06579551,0.09449343,0.12151008,0.1671722,0.22754067
0.051172804,0.0759998,0.10286597,0.13925979,0.20219828,0.055283204,0.08582308,0.10993181,0.15023775,0.21277048,0.06579551,0.09449343,0.12151008,0.1671722,0.22754067,0.054164585,0.07814238,0.10387767,0.1406563,0.20231788,0.058307216,0.08324939,0.109698646,0.14720091,0.21552925,0.06857653,0.09761397,0.12267101,0.1640687,0.22764136,0.06338423,0.08848046,0.11279397,0.14795452,0.20837395,0.06788824,0.09191826,0.123893045,0.15791883,0.21831495,0.07127549,0.09453935,0.1286219,0.16430715,0.22365391
0.06338423,0.08848046,0.11279397,0.14795452,0.20837395,0.06788824,0.09191826,0.123893045,0.15791883,0.21831495,0.07127549,0.09453935,0.1286219,0.16430715,0.22365391,0.06396845,0.08767979,0.120047465,0.1477163,0.20813246,0.061262835,0.08754397,0.118163265,0.15143205,0.21153918,0.063146204,0.09051709,0.122064196,0.15757497,0.2166746,0.06352972,0.08608604,0.12281902,0.14465897,0.21150842,0.05874215,0.08299061,0.114488736,0.14484006,0.20527907,0.062103212,0.09368708,0.11970561,0.15353127,0.21117523
0.053843822,0.08463647,0.10291005,0.18783958,0.2712647,0.050225493,0.08318936,0.09793011,0.18874855,0.26879144,0.050158568,0.08902593,0.09822848,0.20239952,0.292709,0.051414263,0.07877317,0.12176555,0.15660605,0.22056684,0.044538975,0.07361272,0.100476995,0.15370244,0.2245444,0.0464332,0.08169874,0.09150825,0.1763313,0.26255852,0.048527434,0.073839106,0.11106258,0.14351858,0.20104548,0.04492599,0.07188307,0.091444425,0.14541878,0.21410035,0.045409366,0.07696618,0.08643572,0.16443135,0.24732102
0.055547975,0.084857814,0.101049155,0.1729996,0.25385743,0.057057846,0.08656499,0.10042847,0.17568669,0.2643158,0.05626215,0.08464785,0.10630233,0.17029445,0.2519266,0.060745735,0.08532338,0.11140735,0.16427378,0.23468833,0.05498585,0.08272134,0.10653507,0.16420203,0.24336424,0.052837316,0.085529454,0.10265777,0.1684369,0.24664652,0.06304096,0.088063605,0.11322642,0.16682133,0.23442201,0.060087185,0.08392174,0.105882466,0.16518442,0.23692551,0.058470283,0.08559836,0.10663401,0.16587557,0.23604947
0.06304096,0.088063605,0.11322642,0.16682133,0.23442201,0.060087185,0.08392174,0.105882466,0.16518442,0.23692551,0.058470283,0.08559836,0.10663401,0.16587557,0.23604947,0.058729094,0.08594377,0.112817146,0.161671,0.22006923,0.06420824,0.09270846,0.12087409,0.17115295,0.2328558,0.071440175,0.09926082,0.12563908,0.17452723,0.24075949,0.055283204,0.08582308,0.10993181,0.15023775,0.21277048,0.06579551,0.09449343,0.12151008,0.1671722,0.22754067,0.06837016,0.09790994,0.123033844,0.17823733,0.23706809
0.055283204,0.08582308,0.10993181,0.15023775,0.21277048,0.06579551,0.09449343,0.12151008,0.1671722,0.22754067,0.06837016,0.09790994,0.123033844,0.17823733,0.23706809,0.058307216,0.08324939,0.109698646,0.14720091,0.21552925,0.06857653,0.09761397,0.12267101,0.1640687,0.22764136,0.07066445,0.096247755,0.12744051,0.16631657,0.23183797,0.06788824,0.09191826,0.123893045,0.15791883,0.21831495,0.07127549,0.09453935,0.1286219,0.16430715,0.22365391,0.07452997,0.1000979,0.13398066,0.1729907,0.22565265
0.06788824,0.09191826,0.123893045,0.15791883,0.21831495,0.07127549,0.09453935,0.1286219,0.16430715,0.22365391,0.07452997,0.1000979,0.13398066,0.1729907,0.22565265,0.061262835,0.08754397,0.118163265,0.15143205,0.21153918,0.063146204,0.09051709,0.122064196,0.15757497,0.2166746,0.07050137,0.09520474,0.12915805,0.16440478,0.22159179,0.05874215,0.08299061,0.114488736,0.14484006,0.20527907,0.062103212,0.09368708,0.11970561,0.15353127,0.21117523,0.10136525,0.114442006,0.14212145,0.18211386,0.2368562
0.104614854,0.14714038,0.18160672,0.27840525,0.31194022,0.16881882,0.2234081,0.29545742,0.36191428,0.3871826,0.21173087,0.24970715,0.3850955,0.43481708,0.49131674,0.060821947,0.096408226,0.112235226,0.20205778,0.26479542,0.068876445,0.10929613,0.13488524,0.23851384,0.29315904,0.07614658,0.109090105,0.19977897,0.29812267,0.33741203,0.050225493,0.08318936,0.09793011,0.18874855,0.26879144,0.050158568,0.08902593,0.09822848,0.20239952,0.292709,0.048546005,0.09026507,0.09372665,0.21148132,0.31189755
0.054305293,0.08233433,0.10416546,0.15443645,0.21676545,0.055160496,0.079275064,0.10418046,0.14968136,0.20877525,0.056553345,0.08064326,0.108670145,0.15373786,0.2166484,0.048309192,0.083252095,0.0908704,0.1608358,0.25003794,0.054737583,0.08434347,0.10216843,0.15885065,0.23664153,0.055363066,0.08116422,0.10471355,0.14845015,0.22672324,0.053670615,0.086224146,0.0929067,0.17811662,0.26941168,0.057756584,0.09349754,0.10168201,0.18549202,0.26886612,0.057050332,0.08829418,0.10262507,0.17847928,0.2568034
0.05498585,0.08272134,0.10653507,0.16420203,0.24336424,0.052837316,0.085529454,0.10265777,0.1684369,0.24664652,0.053622928,0.08609561,0.10295386,0.17047119,0.2508974,0.060087185,0.08392174,0.105882466,0.16518442,0.23692551,0.058470283,0.08559836,0.10663401,0.16587557,0.23604947,0.059832785,0.09217442,0.10928553,0.17196475,0.2504381,0.06420824,0.09270846,0.12087409,0.17115295,0.2328558,0.071440175,0.09926082,0.12563908,0.17452723,0.24075949,0.07252505,0.095334664,0.12375319,0.17716762,0.24766244
0.06420824,0.09270846,0.12087409,0.17115295,0.2328558,0.071440175,0.09926082,0.12563908,0.17452723,0.24075949,0.07252505,0.095334664,0.12375319,0.17716762,0.24766244,0.06857653,0.09761397,0.12267101,0.1640687,0.22764136,0.07066445,0.096247755,0.12744051,0.16631657,0.23183797,0.065970935,0.0911601,0.121842265,0.16044104,0.22596934,0.07196232,0.09526296,0.124942474,0.16769879,0.22208019,0.07386313,0.09775791,0.13242339,0.1675935,0.22800387,0.07134525,0.093738295,0.12935174,0.16187796,0.22584489
0.27311996,0.3371518,0.4521049,0.4749319,0.5225722,0.29822177,0.32654798,0.409033,0.42809573,0.4813276,0.21787791,0.22203402,0.289286,0.30298883,0.38042334,0.068876445,0.10929613,0.13488524,0.23851384,0.29315904,0.07614658,0.109090105,0.19977897,0.29812267,0.33741203,0.07596399,0.0965728,0.2778098,0.35911366,0.40297347,0.056065924,0.09191454,0.11150369,0.20877795,0.29107323,0.052204687,0.087061554,0.10651905,0.22330742,0.29989433,0.044217996,0.07548429,0.12966648,0.24976125,0.30200064
0.052725915,0.077358484,0.098126374,0.15768899,0.22721978,0.0534171,0.08060217,0.102850325,0.15924151,0.22393803,0.05735247,0.08250222,0.1076981,0.1565813,0.23042932,0.055160496,0.079275064,0.10418046,0.14968136,0.20877525,0.056553345,0.08064326,0.108670145,0.15373786,0.2166484,0.05701075,0.08113961,0.1108423,0.16010922,0.23232993,0.054737583,0.08434347,0.10216843,0.15885065,0.23664153,0.055363066,0.08116422,0.10471355,0.14845015,0.22672324,0.0499204,0.077948615,0.1015943,0.14839621,0.2318305
0.049592294,0.07844889,0.09841133,0.16170692,0.24669233,0.048943635,0.078914486,0.101072036,0.16251734,0.24407974,0.04867182,0.08072431,0.09819213,0.1692962,0.25271192,0.05626215,0.08464785,0.10630233,0.17029445,0.2519266,0.05373905,0.08045108,0.10435821,0.16401954,0.24274158,0.049451377,0.077279404,0.0958853,0.16096525,0.2376473,0.055141557,0.08424092,0.099836275,0.17058372,0.24814378,0.05263911,0.079307154,0.09798053,0.15970539,0.2465213,0.05013132,0.079774536,0.09531144,0.16069175,0.2436108
