11_band1,11_band2,11_band3,11_band4,11_band5,21_band1,21_band2,21_band3,21_band4,21_band5,31_band1,31_band2,31_band3,31_band4,31_band5,12_band1,12_band2,12_band3,12_band4,12_band5,22_band1,22_band2,22_band3,22_band4,22_band5,32_band1,32_band2,32_band3,32_band4,32_band5,13_band1,13_band2,13_band3,13_band4,13_band5,23_band1,23_band2,23_band3,23_band4,23_band5,33_band1,33_band2,33_band3,33_band4,33_band5
0.060529467,0.09268471,0.10737068,0.16212547,0.22194155,0.06077447,0.093916975,0.105825074,0.16126291,0.23004448,0.05909933,0.089226276,0.10579113,0.15032402,0.21735902,0.061525475,0.093251415,0.11030438,0.15966995,0.22258893,0.06356613,0.09571658,0.10907264,0.15931058,0.22417292,0.061512876,0.090081885,0.10656375,0.14882763,0.2141216,0.061725643,0.09515847,0.112546325,0.158572,0.22188963,0.062825054,0.09144404,0.11244073,0.15522826,0.21795024,0.059490733,0.08594098,0.107493564,0.14950232,0.2115187
0.056625865,0.104933895,0.08853157,0.19673379,0.30883792,0.05083309,0.092669204,0.07727511,0.16818827,0.29715157,0.049027763,0.08990471,0.074230745,0.1726415,0.27447888,0.05481252,0.09759246,0.08505655,0.18278864,0.29208165,0.052852746,0.09486128,0.081783384,0.16405782,0.27643183,0.05189467,0.099206954,0.08338043,0.1710882,0.27061737,0.05588029,0.09568383,0.087357774,0.17443381,0.2891592,0.057418406,0.09934823,0.09050813,0.17099743,0.26429757,0.05827281,0.10268602,0.09392123,0.17607534,0.275045
0.05588029,0.09568383,0.087357774,0.17443381,0.2891592,0.057418406,0.09934823,0.09050813,0.17099743,0.26429757,0.05827281,0.10268602,0.09392123,0.17607534,0.275045,0.05651181,0.09566981,0.08567009,0.17080516,0.27012584,0.058116663,0.09603264,0.09256785,0.1749273,0.26372525,0.059746113,0.095090345,0.095008254,0.17921,0.26676103,0.05482573,0.09280413,0.08599723,0.1644763,0.24531832,0.054853316,0.09354773,0.08737376,0.16465686,0.2508133,0.054833192,0.09139306,0.08656579,0.16221686,0.25100607
0.05482573,0.09280413,0.08599723,0.1644763,0.24531832,0.054853316,0.09354773,0.08737376,0.16465686,0.2508133,0.054833192,0.09139306,0.08656579,0.16221686,0.25100607,0.05597312,0.09076716,0.08688253,0.16522367,0.24362287,0.055158854,0.089258626,0.08936098,0.15764731,0.24548204,0.05531827,0.0894328,0.091248974,0.15991776,0.23915704,0.055046923,0.08887122,0.08749506,0.16138808,0.23588334,0.05557403,0.086352825,0.090135224,0.15635233,0.2346032,0.05534479,0.087978296,0.09122817,0.1577096,0.23076952
0.055046923,0.08887122,0.08749506,0.16138808,0.23588334,0.05557403,0.086352825,0.090135224,0.15635233,0.2346032,0.05534479,0.087978296,0.09122817,0.1577096,0.23076952,0.058534876,0.089448385,0.095294416,0.17072086,0.23153119,0.058730703,0.09327051,0.09889681,0.16446942,0.23501247,0.057689294,0.09002788,0.094767675,0.15622741,0.22140181,0.056928046,0.08752846,0.09549723,0.16287583,0.23487185,0.057660427,0.08930682,0.09912948,0.16213201,0.22780184,0.054210186,0.0825442,0.09538482,0.15147021,0.21627587
0.056928046,0.08752846,0.09549723,0.16287583,0.23487185,0.057660427,0.08930682,0.09912948,0.16213201,0.22780184,0.054210186,0.0825442,0.09538482,0.15147021,0.21627587,0.057600386,0.0897948,0.10100266,0.16500184,0.23214014,0.05700847,0.087069474,0.09975102,0.15899237,0.21746968,0.05003385,0.081454605,0.092622966,0.14362903,0.20833969,0.06356613,0.09571658,0.10907264,0.15931058,0.22417292,0.061512876,0.090081885,0.10656375,0.14882763,0.2141216,0.055675738,0.08559952,0.098414056,0.15048195,0.20750171
0.06356613,0.09571658,0.10907264,0.15931058,0.22417292,0.061512876,0.090081885,0.10656375,0.14882763,0.2141216,0.055675738,0.08559952,0.098414056,0.15048195,0.20750171,0.062825054,0.09144404,0.11244073,0.15522826,0.21795024,0.059490733,0.08594098,0.107493564,0.14950232,0.2115187,0.056759838,0.089410596,0.10078698,0.1522879,0.21321772,0.06388567,0.09404952,0.12347009,0.16250296,0.23294495,0.061059486,0.09305603,0.11126329,0.15162697,0.2171445,0.05905124,0.09425439,0.10331469,0.16367021,0.22557712
0.059447363,0.10534139,0.09008078,0.21006553,0.3333281,0.054966602,0.09365454,0.0820094,0.18434589,0.32116213,0.05287976,0.09641138,0.07813594,0.18583697,0.29981565,0.05083309,0.092669204,0.07727511,0.16818827,0.29715157,0.049027763,0.08990471,0.074230745,0.1726415,0.27447888,0.049459185,0.09060663,0.07222036,0.17184268,0.27812466,0.052852746,0.09486128,0.081783384,0.16405782,0.27643183,0.05189467,0.099206954,0.08338043,0.1710882,0.27061737,0.0501504,0.09650324,0.08022109,0.16775328,0.27588767
0.052852746,0.09486128,0.081783384,0.16405782,0.27643183,0.05189467,0.099206954,0.08338043,0.1710882,0.27061737,0.0501504,0.09650324,0.08022109,0.16775328,0.27588767,0.058116663,0.09603264,0.09256785,0.1749273,0.26372525,0.059746113,0.095090345,0.095008254,0.17921,0.26676103,0.05773948,0.09200669,0.091793135,0.1689489,0.26587278,0.055731557,0.095336266,0.08773403,0.16818053,0.2522122,0.05485869,0.09129179,0.08651792,0.16416612,0.25249052,0.054376315,0.08632237,0.087627895,0.15926833,0.24750255
0.055731557,0.095336266,0.08773403,0.16818053,0.2522122,0.05485869,0.09129179,0.08651792,0.16416612,0.25249052,0.054376315,0.08632237,0.087627895,0.15926833,0.24750255,0.054853316,0.09354773,0.08737376,0.16465686,0.2508133,0.054833192,0.09139306,0.08656579,0.16221686,0.25100607,0.05404928,0.09171227,0.086270995,0.1614857,0.25050506,0.055158854,0.089258626,0.08936098,0.15764731,0.24548204,0.05531827,0.0894328,0.091248974,0.15991776,0.23915704,0.055308957,0.09454061,0.08678759,0.17058837,0.25032976
0.055158854,0.089258626,0.08936098,0.15764731,0.24548204,0.05531827,0.0894328,0.091248974,0.15991776,0.23915704,0.055308957,0.09454061,0.08678759,0.17058837,0.25032976,0.05557403,0.086352825,0.090135224,0.15635233,0.2346032,0.05534479,0.087978296,0.09122817,0.1577096,0.23076952,0.053469818,0.090338565,0.083841614,0.17021953,0.24445926,0.058730703,0.09327051,0.09889681,0.16446942,0.23501247,0.057689294,0.09002788,0.094767675,0.15622741,0.22140181,0.056605473,0.09049653,0.09208881,0.16162899,0.23081544
0.058730703,0.09327051,0.09889681,0.16446942,0.23501247,0.057689294,0.09002788,0.094767675,0.15622741,0.22140181,0.056605473,0.09049653,0.09208881,0.16162899,0.23081544,0.05700847,0.087069474,0.09975102,0.15899237,0.21746968,0.05003385,0.081454605,0.092622966,0.14362903,0.20833969,0.05120682,0.089756474,0.0885321,0.15505534,0.2206359,0.05909933,0.089226276,0.10579113,0.15032402,0.21735902,0.052819107,0.08283307,0.09475988,0.1420796,0.20543493,0.0543178,0.09273946,0.09007548,0.16274753,0.22199023
0.05909933,0.089226276,0.10579113,0.15032402,0.21735902,0.052819107,0.08283307,0.09475988,0.1420796,0.20543493,0.0543178,0.09273946,0.09007548,0.16274753,0.22199023,0.061512876,0.090081885,0.10656375,0.14882763,0.2141216,0.055675738,0.08559952,0.098414056,0.15048195,0.20750171,0.05899714,0.09813224,0.09511004,0.16973652,0.22988133,0.059490733,0.08594098,0.107493564,0.14950232,0.2115187,0.056759838,0.089410596,0.10078698,0.1522879,0.21321772,0.06079354,0.09889627,0.096376754,0.17557327,0.23660341
0.0608712,0.11124951,0.10003356,0.21170901,0.34837818,0.06060601,0.1098168,0.09057729,0.20766462,0.3462621,0.059054572,0.10904205,0.0893418,0.20677842,0.3530029,0.06369713,0.11280948,0.09805996,0.2073016,0.34360182,0.060936064,0.106984206,0.0894571,0.20439617,0.3380003,0.05812078,0.10240784,0.087471575,0.19943455,0.33654016,0.054966602,0.09365454,0.0820094,0.18434589,0.32116213,0.05287976,0.09641138,0.07813594,0.18583697,0.29981565,0.05261828,0.09173832,0.07769894,0.1742663,0.29831466
0.054966602,0.09365454,0.0820094,0.18434589,0.32116213,0.05287976,0.09641138,0.07813594,0.18583697,0.29981565,0.05261828,0.09173832,0.07769894,0.1742663,0.29831466,0.049027763,0.08990471,0.074230745,0.1726415,0.27447888,0.049459185,0.09060663,0.07222036,0.17184268,0.27812466,0.04653516,0.08486417,0.071610674,0.16059776,0.26533735,0.05189467,0.099206954,0.08338043,0.1710882,0.27061737,0.0501504,0.09650324,0.08022109,0.16775328,0.27588767,0.050573763,0.0919729,0.079200886,0.15354244,0.2585738
0.05189467,0.099206954,0.08338043,0.1710882,0.27061737,0.0501504,0.09650324,0.08022109,0.16775328,0.27588767,0.050573763,0.0919729,0.079200886,0.15354244,0.2585738,0.059746113,0.095090345,0.095008254,0.17921,0.26676103,0.05773948,0.09200669,0.091793135,0.1689489,0.26587278,0.05427767,0.09100216,0.08676629,0.15388675,0.25498042,0.05485869,0.09129179,0.08651792,0.16416612,0.25249052,0.054376315,0.08632237,0.087627895,0.15926833,0.24750255,0.053478777,0.091710374,0.08530925,0.15739158,0.243562
0.05485869,0.09129179,0.08651792,0.16416612,0.25249052,0.054376315,0.08632237,0.087627895,0.15926833,0.24750255,0.053478777,0.091710374,0.08530925,0.15739158,0.243562,0.054833192,0.09139306,0.08656579,0.16221686,0.25100607,0.05404928,0.09171227,0.086270995,0.1614857,0.25050506,0.053444203,0.09549673,0.08468137,0.16546638,0.24932253,0.05531827,0.0894328,0.091248974,0.15991776,0.23915704,0.055308957,0.09454061,0.08678759,0.17058837,0.25032976,0.05295345,0.09459114,0.082567915,0.17746848,0.27166972
0.05531827,0.0894328,0.091248974,0.15991776,0.23915704,0.055308957,0.09454061,0.08678759,0.17058837,0.25032976,0.05295345,0.09459114,0.082567915,0.17746848,0.27166972,0.05534479,0.087978296,0.09122817,0.1577096,0.23076952,0.053469818,0.090338565,0.083841614,0.17021953,0.24445926,0.051752314,0.09561812,0.08139392,0.17351621,0.2678365,0.057689294,0.09002788,0.094767675,0.15622741,0.22140181,0.056605473,0.09049653,0.09208881,0.16162899,0.23081544,0.060833175,0.099376395,0.098641075,0.17568475,0.25511852
0.057689294,0.09002788,0.094767675,0.15622741,0.22140181,0.056605473,0.09049653,0.09208881,0.16162899,0.23081544,0.060833175,0.099376395,0.098641075,0.17568475,0.25511852,0.05003385,0.081454605,0.092622966,0.14362903,0.20833969,0.05120682,0.089756474,0.0885321,0.15505534,0.2206359,0.058274377,0.10227725,0.094999894,0.17761175,0.25948256,0.052819107,0.08283307,0.09475988,0.1420796,0.20543493,0.0543178,0.09273946,0.09007548,0.16274753,0.22199023,0.061489638,0.10593963,0.0956585,0.18580098,0.27252814
0.052819107,0.08283307,0.09475988,0.1420796,0.20543493,0.0543178,0.09273946,0.09007548,0.16274753,0.22199023,0.061489638,0.10593963,0.0956585,0.18580098,0.27252814,0.055675738,0.08559952,0.098414056,0.15048195,0.20750171,0.05899714,0.09813224,0.09511004,0.16973652,0.22988133,0.06304469,0.108314805,0.09707947,0.1933414,0.28252748,0.056759838,0.089410596,0.10078698,0.1522879,0.21321772,0.06079354,0.09889627,0.096376754,0.17557327,0.23660341,0.06271833,0.10265076,0.09300657,0.19308469,0.27796048
0.057946686,0.09290183,0.1004281,0.15457441,0.21364892,0.059863947,0.09660611,0.097543985,0.17728859,0.24149314,0.059151266,0.095763735,0.09305038,0.18077669,0.2641669,0.05905124,0.09425439,0.10331469,0.16367021,0.22557712,0.057982285,0.092222184,0.10087706,0.1716953,0.24409142,0.057738043,0.09214585,0.09704721,0.16516909,0.24534658,0.0626534,0.09531328,0.11797922,0.17313384,0.24132393,0.058901772,0.09168848,0.10884972,0.16337316,0.23253757,0.06096341,0.0896656,0.107321024,0.1604072,0.22627214
0.060936064,0.106984206,0.0894571,0.20439617,0.3380003,0.05812078,0.10240784,0.087471575,0.19943455,0.33654016,0.05837048,0.10043475,0.087447524,0.18728496,0.31822887,0.05287976,0.09641138,0.07813594,0.18583697,0.29981565,0.05261828,0.09173832,0.07769894,0.1742663,0.29831466,0.05311424,0.08626858,0.08357229,0.1543507,0.26810992,0.051252306,0.0931483,0.07408744,0.18117839,0.2851133,0.048829034,0.08654025,0.07302897,0.16765107,0.2809822,0.0494845,0.08620152,0.080900505,0.15206672,0.26555246
0.049459185,0.09060663,0.07222036,0.17184268,0.27812466,0.04653516,0.08486417,0.071610674,0.16059776,0.26533735,0.049421605,0.086053364,0.08153742,0.15522595,0.25480804,0.0501504,0.09650324,0.08022109,0.16775328,0.27588767,0.050573763,0.0919729,0.079200886,0.15354244,0.2585738,0.051679913,0.088761486,0.08285988,0.1571007,0.25330496,0.05733581,0.10064619,0.08822547,0.17288643,0.27727005,0.054135516,0.091365725,0.08578138,0.16269995,0.26367614,0.054827917,0.09072429,0.09208433,0.15876594,0.25008428
0.05733581,0.10064619,0.08822547,0.17288643,0.27727005,0.054135516,0.091365725,0.08578138,0.16269995,0.26367614,0.054827917,0.09072429,0.09208433,0.15876594,0.25008428,0.05773948,0.09200669,0.091793135,0.1689489,0.26587278,0.05427767,0.09100216,0.08676629,0.15388675,0.25498042,0.053012792,0.09162827,0.08747843,0.15605338,0.24430063,0.05404928,0.09171227,0.086270995,0.1614857,0.25050506,0.053444203,0.09549673,0.08468137,0.16546638,0.24932253,0.05120863,0.09651598,0.07979525,0.17284322,0.2699769
0.05404928,0.09171227,0.086270995,0.1614857,0.25050506,0.053444203,0.09549673,0.08468137,0.16546638,0.24932253,0.05120863,0.09651598,0.07979525,0.17284322,0.2699769,0.055308957,0.09454061,0.08678759,0.17058837,0.25032976,0.05295345,0.09459114,0.082567915,0.17746848,0.27166972,0.052855436,0.09700823,0.08054893,0.17944738,0.28042614,0.053469818,0.090338565,0.083841614,0.17021953,0.24445926,0.051752314,0.09561812,0.08139392,0.17351621,0.2678365,0.054266743,0.100816585,0.08288271,0.17697282,0.27182886
0.053469818,0.090338565,0.083841614,0.17021953,0.24445926,0.051752314,0.09561812,0.08139392,0.17351621,0.2678365,0.054266743,0.100816585,0.08288271,0.17697282,0.27182886,0.056605473,0.09049653,0.09208881,0.16162899,0.23081544,0.060833175,0.099376395,0.098641075,0.17568475,0.25511852,0.06085544,0.10311204,0.10053714,0.18593173,0.2801133,0.054963883,0.08768692,0.092686035,0.15488486,0.22604464,0.059374005,0.097964324,0.09813678,0.17603588,0.25215468,0.061570723,0.10450387,0.10356197,0.18482108,0.27829885
0.054963883,0.08768692,0.092686035,0.15488486,0.22604464,0.059374005,0.097964324,0.09813678,0.17603588,0.25215468,0.061570723,0.10450387,0.10356197,0.18482108,0.27829885,0.05120682,0.089756474,0.0885321,0.15505534,0.2206359,0.058274377,0.10227725,0.094999894,0.17761175,0.25948256,0.06196933,0.10703492,0.10088984,0.18907209,0.28314427,0.05899714,0.09813224,0.09511004,0.16973652,0.22988133,0.06304469,0.108314805,0.09707947,0.1933414,0.28252748,0.05953406,0.101541735,0.09211476,0.18953095,0.29471487
0.05899714,0.09813224,0.09511004,0.16973652,0.22988133,0.06304469,0.108314805,0.09707947,0.1933414,0.28252748,0.05953406,0.101541735,0.09211476,0.18953095,0.29471487,0.06079354,0.09889627,0.096376754,0.17557327,0.23660341,0.06271833,0.10265076,0.09300657,0.19308469,0.27796048,0.05636582,0.09401627,0.0875836,0.17676695,0.27770156,0.057982285,0.092222184,0.10087706,0.1716953,0.24409142,0.057738043,0.09214585,0.09704721,0.16516909,0.24534658,0.057769284,0.09073734,0.095224895,0.1542945,0.2338418
